x,y,z
-0.9995065603657317,0.02826968317031542,0.016939496397332544
-1.0,-2.8946207694179457e-16,-2.5361330393808805e-16
-0.9995065603657317,-0.028269683170315595,-0.016939496397332734
-0.9980267284282717,-0.056511467576382,-0.0337286366254305
-0.9955619646030798,-0.08469748198666309,-0.05021839908706124
-0.9921147013144777,-0.11279991020787389,-0.0662624194832422
-0.9876883405951375,-0.1407910185362081,-0.08171828995311849
-0.9822872507286886,-0.16864318312715232,-0.09644882309621937
-0.9759167619387475,-0.1963289172568883,-0.11032326965753568
-0.9685831611286312,-0.22382089844836955,-0.12321847906716404
-0.9602936856769432,-0.2510919954353064,-0.13501999253348274
-0.9510565162951535,-0.278115294937453,-0.1456230589874907
-0.9408807689542255,-0.30486412822076236,-0.15493356486070992
-0.9297764858882512,-0.33131209741621054,-0.16286886944388348
-0.9177546256839809,-0.35743310157130276,-0.16935853841176068
-0.9048270524660194,-0.38320136240856545,-0.17434496900315358
-0.8910065241883676,-0.40859144976559236,-0.1777839013071248
-0.8763066800438635,-0.43357830669154385,-0.17964481111708888
-0.8607420270039434,-0.4581372741753344,-0.1799111808658317
-0.844327925502015,-0.4822441154810971,-0.17858064623660594
-0.8270805742745618,-0.5058750400669175,-0.17566501714897456
-0.8090169943749473,-0.5290067270632259,-0.17119017293312758
-0.7901550123756904,-0.5516163482876788,-0.16519583262311652
-0.7705132427757891,-0.573681590773821,-0.15773520240789524
-0.7501110696304596,-0.5951806787912869,-0.14887450336942115
-0.7289686274214117,-0.6160923953358198,-0.13869238369964196
-0.7071067811865474,-0.6363961030678931,-0.1272792206135785
-0.6845471059286886,-0.6560717646792705,-0.11473631815476415
-0.6613118653236516,-0.6750999626674139,-0.10117500801338332
-0.6374239897486895,-0.6934619184982106,-0.08671566133830863
-0.6129070536529764,-0.7111395111381215,-0.0714866203142605
-0.5877852522924732,-0.7281152949374528,-0.05562305898749063
-0.5620833778521301,-0.7443725168471059,-0.03926578345137722
-0.5358267949789962,-0.7598951329518138,-0.022559982041574726
-0.5090414157503711,-0.7746678243035493,-0.00565393663406283
-0.48175367410171527,-0.7886760120394771,0.011302293515276257
-0.4539904997395469,-0.8019058717695309,0.028158203707241626
-0.42577929156507216,-0.8143443472194176,0.04476417968967415
-0.3971478906347803,-0.8259791631155831,0.060972825644152635
-0.3681245526846778,-0.8367988372994263,0.07664027248171316
-0.3387379202452914,-0.8467926920588029,0.09162745483506683
-0.3090169943749476,-0.8559508646656382,0.10580134541264508
-0.2789911060392288,-0.864264317109249,0.11903613575825743
-0.24868988716485446,-0.8717248450157682,0.13121435293585434
-0.21814324139654243,-0.8783250857448728,0.14222790222762424
-0.18738131458572466,-0.8840585256558199,0.1519790265903628
-0.15643446504023106,-0.8889195065356238,0.1603811743539061
-0.12533323356430373,-0.89290323118303,0.16735976745988534
-0.09410831331851396,-0.8960057681427719,0.17285286342184983
-0.0627905195293132,-0.8982240555854445,0.17681170513116398
-0.0314107590781283,-0.8995559043291586,0.17920115362855438
-1.8369701987210297e-16,-0.9,0.17999999999999997
0.03141075907812882,-0.8995559043291587,0.17920115362855432
0.06279051952931372,-0.8982240555854445,0.17681170513116395
0.09410831331851449,-0.8960057681427719,0.17285286342184972
0.12533323356430423,-0.8929032311830299,0.1673597674598853
0.15643446504023067,-0.8889195065356239,0.16038117435390617
0.18738131458572516,-0.8840585256558198,0.15197902659036258
0.2181432413965429,-0.8783250857448728,0.14222790222762416
0.248689887164855,-0.8717248450157681,0.13121435293585404
0.2789911060392293,-0.8642643171092489,0.11903613575825735
0.3090169943749473,-0.8559508646656384,0.10580134541264524
0.3387379202452919,-0.8467926920588028,0.09162745483506674
0.3681245526846783,-0.8367988372994262,0.07664027248171276
0.3971478906347808,-0.825979163115583,0.060972825644152524
0.42577929156507266,-0.8143443472194175,0.04476417968967372
0.4539904997395474,-0.8019058717695308,0.02815820370724119
0.48175367410171566,-0.7886760120394769,0.011302293515276134
0.5090414157503715,-0.7746678243035491,-0.00565393663406327
0.5358267949789967,-0.7598951329518134,-0.022559982041574847
0.5620833778521305,-0.7443725168471058,-0.03926578345137765
0.5877852522924736,-0.7281152949374524,-0.05562305898749074
0.6129070536529768,-0.7111395111381212,-0.07148662031426091
0.6374239897486899,-0.6934619184982103,-0.08671566133830874
0.6613118653236519,-0.6750999626674137,-0.10117500801338368
0.6845471059286886,-0.6560717646792705,-0.11473631815476398
0.707106781186548,-0.6363961030678924,-0.12727922061357858
0.7289686274214119,-0.6160923953358195,-0.13869238369964224
0.7501110696304598,-0.5951806787912864,-0.1488745033694214
0.7705132427757894,-0.5736815907738206,-0.15773520240789546
0.7901550123756904,-0.5516163482876788,-0.16519583262311643
0.8090169943749479,-0.5290067270632253,-0.1711901729331278
0.8270805742745622,-0.5058750400669172,-0.17566501714897456
0.8443279255020153,-0.4822441154810966,-0.17858064623660602
0.8607420270039436,-0.458137274175334,-0.17991118086583172
0.8763066800438635,-0.43357830669154374,-0.17964481111708888
0.891006524188368,-0.40859144976559153,-0.1777839013071247
0.9048270524660196,-0.383201362408565,-0.1743449690031535
0.9177546256839811,-0.3574331015713023,-0.16935853841176052
0.9297764858882513,-0.3313120974162101,-0.16286886944388357
0.9408807689542255,-0.30486412822076236,-0.15493356486070986
0.9510565162951539,-0.2781152949374522,-0.14562305898749042
0.9602936856769433,-0.25109199543530597,-0.13501999253348246
0.9685831611286313,-0.22382089844836908,-0.12321847906716396
0.9759167619387475,-0.19632891725688822,-0.11032326965753558
0.9822872507286886,-0.16864318312715224,-0.09644882309621954
0.9876883405951378,-0.14079101853620724,-0.0817182899531178
0.9921147013144777,-0.11279991020787342,-0.0662624194832418
0.9955619646030799,-0.08469748198666263,-0.050218399087061424
0.9980267284282717,-0.05651146757638194,-0.033728636625430373
0.9995065603657317,-0.028269683170315526,-0.016939496397332294
3.0,0.0,0.0
2.999506560365732,0.02826968317031547,0.01693949639733258
2.998026728428272,0.056511467576382035,0.033728636625430436
2.9955619646030796,0.0846974819866629,0.050218399087061265
2.9921147013144775,0.11279991020787383,0.06626241948324205
2.9876883405951378,0.1407910185362078,0.08171828995311842
2.982287250728689,0.1686431831271522,0.09644882309621937
2.9759167619387474,0.19632891725688836,0.11032326965753576
2.968583161128631,0.22382089844836936,0.12321847906716396
2.9602936856769433,0.25109199543530636,0.13501999253348274
2.9510565162951536,0.27811529493745274,0.14562305898749053
2.9408807689542256,0.30486412822076236,0.15493356486070986
2.9297764858882513,0.33131209741621026,0.16286886944388348
2.917754625683981,0.3574331015713026,0.1693585384117606
2.904827052466019,0.38320136240856545,0.17434496900315363
2.891006524188368,0.40859144976559214,0.17778390130712476
2.8763066800438635,0.43357830669154374,0.17964481111708888
2.8607420270039436,0.4581372741753342,0.1799111808658317
2.8443279255020153,0.4822441154810969,0.17858064623660597
2.8270805742745617,0.5058750400669175,0.17566501714897456
2.8090169943749475,0.5290067270632257,0.17119017293312766
2.7901550123756906,0.5516163482876788,0.16519583262311657
2.7705132427757895,0.5736815907738207,0.15773520240789543
2.7501110696304596,0.5951806787912867,0.14887450336942112
2.7289686274214118,0.6160923953358198,0.13869238369964207
2.7071067811865475,0.636396103067893,0.12727922061357852
2.6845471059286887,0.6560717646792705,0.1147363181547641
2.661311865323652,0.6750999626674138,0.10117500801338346
2.6374239897486897,0.6934619184982105,0.08671566133830873
2.612907053652976,0.7111395111381215,0.07148662031426051
2.587785252292473,0.7281152949374529,0.05562305898749048
2.5620833778521304,0.7443725168471058,0.03926578345137762
2.5358267949789965,0.7598951329518135,0.022559982041574736
2.5090414157503713,0.7746678243035493,0.005653936634063083
2.481753674101715,0.7886760120394772,-0.01130229351527648
2.4539904997395467,0.8019058717695309,-0.028158203707241536
2.425779291565073,0.8143443472194175,-0.04476417968967391
2.3971478906347805,0.825979163115583,-0.060972825644152476
2.368124552684678,0.8367988372994263,-0.07664027248171308
2.338737920245291,0.846792692058803,-0.09162745483506687
2.3090169943749475,0.8559508646656383,-0.10580134541264512
2.2789911060392294,0.8642643171092489,-0.11903613575825736
2.2486898871648546,0.8717248450157682,-0.1312143529358541
2.2181432413965423,0.8783250857448728,-0.1422279022276243
2.1873813145857244,0.8840585256558199,-0.15197902659036275
2.1564344650402307,0.8889195065356239,-0.16038117435390623
2.1253332335643043,0.8929032311830299,-0.16735976745988526
2.094108313318514,0.8960057681427719,-0.17285286342184975
2.0627905195293135,0.8982240555854445,-0.17681170513116395
2.031410759078128,0.8995559043291586,-0.17920115362855438
1.9999999999999998,0.8999999999999999,-0.17999999999999997
1.9685892409218717,0.8995559043291586,-0.17920115362855438
1.9372094804706865,0.8982240555854445,-0.17681170513116395
1.9058916866814857,0.8960057681427719,-0.17285286342184977
1.8746667664356957,0.8929032311830299,-0.1673597674598852
1.843565534959769,0.8889195065356239,-0.16038117435390614
1.8126186854142752,0.8840585256558199,-0.1519790265903627
1.7818567586034573,0.8783250857448728,-0.14222790222762433
1.7513101128351451,0.8717248450157682,-0.1312143529358541
1.7210088939607706,0.8642643171092489,-0.11903613575825728
1.6909830056250523,0.8559508646656383,-0.10580134541264503
1.6612620797547084,0.8467926920588029,-0.09162745483506665
1.631875447315322,0.8367988372994263,-0.076640272481713
1.6028521093652193,0.825979163115583,-0.06097282564415246
1.5742207084349271,0.8143443472194175,-0.04476417968967381
1.5460095002604533,0.801905871769531,-0.028158203707241602
1.5182463258982846,0.7886760120394771,-0.011302293515276387
1.4909585842496287,0.7746678243035493,0.005653936634063017
1.4641732050210032,0.7598951329518134,0.02255998204157491
1.4379166221478694,0.7443725168471057,0.03926578345137771
1.412214747707527,0.7281152949374529,0.0556230589874905
1.3870929463470234,0.7111395111381212,0.07148662031426067
1.3625760102513103,0.6934619184982105,0.08671566133830881
1.338688134676348,0.6750999626674136,0.1011750080133836
1.3154528940713113,0.6560717646792704,0.11473631815476416
1.2928932188134525,0.636396103067893,0.12727922061357852
1.2710313725785882,0.6160923953358197,0.13869238369964207
1.2498889303695404,0.5951806787912867,0.1488745033694211
1.2294867572242105,0.5736815907738205,0.1577352024078955
1.2098449876243094,0.5516163482876788,0.1651958326231166
1.1909830056250525,0.5290067270632258,0.17119017293312763
1.172919425725438,0.5058750400669173,0.1756650171489746
1.155672074497985,0.4822441154810969,0.178580646236606
1.1392579729960564,0.4581372741753339,0.1799111808658317
1.1236933199561365,0.4335783066915436,0.17964481111708888
1.1089934758116322,0.4085914497655918,0.17778390130712476
1.0951729475339804,0.3832013624085652,0.17434496900315363
1.082245374316019,0.3574331015713026,0.16935853841176063
1.0702235141117487,0.33131209741621,0.16286886944388343
1.0591192310457744,0.30486412822076225,0.15493356486070983
1.0489434837048464,0.2781152949374524,0.1456230589874904
1.0397063143230567,0.2510919954353062,0.13501999253348262
1.0314168388713687,0.22382089844836936,0.1232184790671639
1.0240832380612526,0.1963289172568881,0.11032326965753553
1.0177127492713114,0.16864318312715212,0.09644882309621948
1.0123116594048622,0.14079101853620749,0.08171828995311833
1.0078852986855225,0.11279991020787368,0.06626241948324205
1.0044380353969202,0.08469748198666292,0.05021839908706137
1.0019732715717284,0.05651146757638183,0.03372863662543031
1.0004934396342682,0.02826968317031542,0.016939496397332544
1.0,-2.8946207694179457e-16,-2.5361330393808805e-16
1.0004934396342682,-0.028269683170315595,-0.016939496397332734
1.0019732715717282,-0.056511467576382,-0.0337286366254305
1.0044380353969202,-0.08469748198666309,-0.05021839908706124
1.0078852986855225,-0.11279991020787389,-0.0662624194832422
1.0123116594048625,-0.1407910185362081,-0.08171828995311849
1.0177127492713114,-0.16864318312715232,-0.09644882309621937
1.0240832380612526,-0.1963289172568883,-0.11032326965753568
1.031416838871369,-0.22382089844836955,-0.12321847906716404
1.0397063143230567,-0.2510919954353064,-0.13501999253348274
1.0489434837048464,-0.278115294937453,-0.1456230589874907
1.0591192310457744,-0.30486412822076236,-0.15493356486070992
1.0702235141117487,-0.33131209741621054,-0.16286886944388348
1.082245374316019,-0.35743310157130276,-0.16935853841176068
1.0951729475339806,-0.38320136240856545,-0.17434496900315358
1.1089934758116324,-0.40859144976559236,-0.1777839013071248
1.1236933199561365,-0.43357830669154385,-0.17964481111708888
1.1392579729960566,-0.4581372741753344,-0.1799111808658317
1.1556720744979851,-0.4822441154810971,-0.17858064623660594
1.1729194257254383,-0.5058750400669175,-0.17566501714897456
1.1909830056250525,-0.5290067270632259,-0.17119017293312758
1.2098449876243096,-0.5516163482876788,-0.16519583262311652
1.229486757224211,-0.573681590773821,-0.15773520240789524
1.2498889303695404,-0.5951806787912869,-0.14887450336942115
1.2710313725785882,-0.6160923953358198,-0.13869238369964196
1.2928932188134525,-0.6363961030678931,-0.1272792206135785
1.3154528940713113,-0.6560717646792705,-0.11473631815476415
1.3386881346763484,-0.6750999626674139,-0.10117500801338332
1.3625760102513105,-0.6934619184982106,-0.08671566133830863
1.3870929463470236,-0.7111395111381215,-0.0714866203142605
1.4122147477075266,-0.7281152949374528,-0.05562305898749063
1.4379166221478699,-0.7443725168471059,-0.03926578345137722
1.464173205021004,-0.7598951329518138,-0.022559982041574726
1.490958584249629,-0.7746678243035493,-0.00565393663406283
1.5182463258982848,-0.7886760120394771,0.011302293515276257
1.546009500260453,-0.8019058717695309,0.028158203707241626
1.5742207084349278,-0.8143443472194176,0.04476417968967415
1.6028521093652197,-0.8259791631155831,0.060972825644152635
1.631875447315322,-0.8367988372994263,0.07664027248171316
1.6612620797547086,-0.8467926920588029,0.09162745483506683
1.6909830056250523,-0.8559508646656382,0.10580134541264508
1.7210088939607713,-0.864264317109249,0.11903613575825743
1.7513101128351456,-0.8717248450157682,0.13121435293585434
1.7818567586034575,-0.8783250857448728,0.14222790222762424
1.8126186854142754,-0.8840585256558199,0.1519790265903628
1.8435655349597688,-0.8889195065356238,0.1603811743539061
1.8746667664356962,-0.89290323118303,0.16735976745988534
1.9058916866814861,-0.8960057681427719,0.17285286342184983
1.9372094804706868,-0.8982240555854445,0.17681170513116398
1.9685892409218717,-0.8995559043291586,0.17920115362855438
1.9999999999999998,-0.9,0.17999999999999997
2.031410759078129,-0.8995559043291587,0.17920115362855432
2.062790519529314,-0.8982240555854445,0.17681170513116395
2.0941083133185145,-0.8960057681427719,0.17285286342184972
2.1253332335643043,-0.8929032311830299,0.1673597674598853
2.1564344650402307,-0.8889195065356239,0.16038117435390617
2.1873813145857253,-0.8840585256558198,0.15197902659036258
2.2181432413965427,-0.8783250857448728,0.14222790222762416
2.248689887164855,-0.8717248450157681,0.13121435293585404
2.2789911060392294,-0.8642643171092489,0.11903613575825735
2.3090169943749475,-0.8559508646656384,0.10580134541264524
2.338737920245292,-0.8467926920588028,0.09162745483506674
2.3681245526846784,-0.8367988372994262,0.07664027248171276
2.397147890634781,-0.825979163115583,0.060972825644152524
2.425779291565073,-0.8143443472194175,0.04476417968967372
2.4539904997395476,-0.8019058717695308,0.02815820370724119
2.4817536741017157,-0.7886760120394769,0.011302293515276134
2.5090414157503718,-0.7746678243035491,-0.00565393663406327
2.5358267949789965,-0.7598951329518134,-0.022559982041574847
2.5620833778521304,-0.7443725168471058,-0.03926578345137765
2.5877852522924734,-0.7281152949374524,-0.05562305898749074
2.612907053652977,-0.7111395111381212,-0.07148662031426091
2.6374239897486897,-0.6934619184982103,-0.08671566133830874
2.661311865323652,-0.6750999626674137,-0.10117500801338368
2.6845471059286887,-0.6560717646792705,-0.11473631815476398
2.707106781186548,-0.6363961030678924,-0.12727922061357858
2.7289686274214118,-0.6160923953358195,-0.13869238369964224
2.75011106963046,-0.5951806787912864,-0.1488745033694214
2.7705132427757895,-0.5736815907738206,-0.15773520240789546
2.79015501237569,-0.5516163482876788,-0.16519583262311643
2.809016994374948,-0.5290067270632253,-0.1711901729331278
2.827080574274562,-0.5058750400669172,-0.17566501714897456
2.8443279255020153,-0.4822441154810966,-0.17858064623660602
2.8607420270039436,-0.458137274175334,-0.17991118086583172
2.8763066800438635,-0.43357830669154374,-0.17964481111708888
2.8910065241883682,-0.40859144976559153,-0.1777839013071247
2.9048270524660196,-0.383201362408565,-0.1743449690031535
2.917754625683981,-0.3574331015713023,-0.16935853841176052
2.9297764858882513,-0.3313120974162101,-0.16286886944388357
2.9408807689542256,-0.30486412822076236,-0.15493356486070986
2.9510565162951536,-0.2781152949374522,-0.14562305898749042
2.9602936856769433,-0.25109199543530597,-0.13501999253348246
2.968583161128631,-0.22382089844836908,-0.12321847906716396
2.9759167619387474,-0.19632891725688822,-0.11032326965753558
2.982287250728689,-0.16864318312715224,-0.09644882309621954
2.9876883405951378,-0.14079101853620724,-0.0817182899531178
2.9921147013144775,-0.11279991020787342,-0.0662624194832418
2.99556196460308,-0.08469748198666263,-0.050218399087061424
2.998026728428272,-0.05651146757638194,-0.033728636625430373
2.999506560365732,-0.028269683170315526,-0.016939496397332294
